id,driveId,gameId,driveNumber,playNumber,offense,offenseConference,offenseScore,defense,home,away,defenseConference,defenseScore,period,clock,yardline,yardsToGoal,down,distance,yardsGained,scoring,playType,playText,wallclock,offenseTimeouts,defenseTimeouts,ppa
401507650103927001,40150765015,401507650,15,3,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 29, 'minutes': 7}",36,64,3,11,14,False,Pass Reception,Cam Miller pass complete to RaJa Nelson for 14 yds to the 50 yard line for a 1ST down,2022-12-10T01:56:52.000Z,3.0,3.0,3.0315901864468504
401507650103919401,40150765015,401507650,15,2,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 5, 'minutes': 8}",34,66,2,13,2,False,Rush,Cam Miller run for 2 yds to the NDkSt 36,2022-12-10T01:56:10.000Z,3.0,3.0,-0.2901684329950802
401507650103914501,40150765015,401507650,15,1,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 54, 'minutes': 8}",37,63,1,10,-3,False,Rush,Kobe Johnson run for a loss of 3 yards to the NDkSt 34,2022-12-10T01:55:23.000Z,3.0,3.0,-1.5323228919953928
401507650103978201,40150765015,401507650,15,12,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 17, 'minutes': 2}",99,1,3,0,0,False,Timeout,"Timeout NO DAKOTA ST, clock 02:17",2022-12-10T02:08:44.000Z,2.0,3.0,
401507650103894203,40150765014,401507650,14,1,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 57, 'minutes': 10}",35,65,1,10,0,False,Kickoff,Will Cardinal kickoff for 63 yds,2022-12-10T01:48:16.000Z,3.0,3.0,
401507650103894201,40150765013,401507650,13,8,North Dakota State,MVFC,17,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 57, 'minutes': 10}",93,7,1,7,7,True,Rushing Touchdown,TK Marshall run for 7 yds for a TD (Griffin Crosa KICK),2022-12-10T01:45:01.000Z,3.0,3.0,2.196754630327211
401507650103888101,40150765013,401507650,13,7,North Dakota State,MVFC,10,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 18, 'minutes': 11}",46,54,2,9,47,False,Pass Reception,Cam Miller pass complete to Joe Stoffel for 47 yds to the Samf 7 for a 1ST down,2022-12-10T01:44:14.000Z,3.0,3.0,3.0063658873511425
401507650103884301,40150765013,401507650,13,6,North Dakota State,MVFC,10,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 56, 'minutes': 11}",45,55,1,10,1,False,Rush,Kobe Johnson run for 1 yd to the NDkSt 46,2022-12-10T01:43:31.000Z,3.0,3.0,-0.9265072803619887
401507650103869901,40150765013,401507650,13,5,North Dakota State,MVFC,10,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 0, 'minutes': 13}",30,70,1,10,15,False,Rush,Kobe Johnson run for 15 yds to the NDkSt 45 for a 1ST down,2022-12-10T01:42:37.000Z,3.0,3.0,1.4161732815879784
401507650103867901,40150765013,401507650,13,4,North Dakota State,MVFC,10,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 20, 'minutes': 13}",27,73,3,1,3,False,Rush,TK Marshall run for 3 yds to the NDkSt 30 for a 1ST down,2022-12-10T01:42:01.000Z,3.0,3.0,0.7954437563530519
401507650103865901,40150765013,401507650,13,3,North Dakota State,MVFC,10,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 40, 'minutes': 13}",27,73,2,1,0,False,Rush,TK Marshall run for no gain to the NDkSt 27,2022-12-10T01:41:37.000Z,3.0,3.0,-1.0528835033747814
401507650103857401,40150765013,401507650,13,2,North Dakota State,MVFC,10,Samford,North Dakota State,Samford,Southern,0,3,"{'seconds': 25, 'minutes': 14}",18,82,1,10,9,False,Rush,Kobe Johnson run for 9 yds to the NDkSt 27,2022-12-10T01:40:51.000Z,3.0,3.0,1.0529514774102369
401507650102999501,40150765012,401507650,12,2,North Dakota State,MVFC,7,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 4, 'minutes': 0}",52,48,2,8,7,False,Rush,Cam Miller run for 7 yds to the Samf 41,2022-12-10T00:41:40.000Z,2.0,3.0,0.59263087678702
401507650102998201,40150765012,401507650,12,1,North Dakota State,MVFC,7,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 17, 'minutes': 0}",50,50,1,10,2,False,Rush,Cam Miller run for 2 yds to the Samf 48,2022-12-10T01:14:37.000Z,2.0,3.0,-0.63044122362105
401507650102999902,40150765012,401507650,12,7,North Dakota State,MVFC,10,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 0, 'minutes': 0}",74,26,0,10,0,False,End of Half,End of 2nd Quarter,2022-12-10T01:19:08.000Z,1.0,2.0,
401507650102999901,40150765012,401507650,12,6,North Dakota State,MVFC,10,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 0, 'minutes': 0}",74,26,1,10,44,True,Field Goal Good,Griffin Crosa 44 yd FG GOOD,2022-12-10T01:19:08.000Z,1.0,2.0,
401507650102999801,40150765012,401507650,12,5,North Dakota State,MVFC,7,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 1, 'minutes': 0}",59,41,3,1,14,False,Penalty,"Miller, Cam pass incomplete to Green, Eli, PENALTY SAMFORD personal foul (Hardimon, Tyriq) 14 yards to the SAMFORD26, NO PLAY, 1ST DOWN NODAKOTAST.",2022-12-10T01:18:41.000Z,1.0,2.0,
401507650102999505,40150765012,401507650,12,4,North Dakota State,MVFC,7,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 4, 'minutes': 0}",59,41,3,1,0,False,Timeout,"Timeout SAMFORD, clock 00:04",2022-12-10T00:41:40.000Z,1.0,2.0,
401507650102956901,40150765010,401507650,10,8,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 30, 'minutes': 4}",66,34,2,19,10,False,Pass Reception,Cam Miller pass complete to Braylon Henderson for 10 yds to the Samf 24,2022-12-10T01:01:52.000Z,3.0,3.0,0.920887587981129
401507650102999504,40150765012,401507650,12,3,North Dakota State,MVFC,7,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 4, 'minutes': 0}",59,41,3,1,0,False,Timeout,"Timeout NO DAKOTA ST, clock 00:04",2022-12-10T00:41:40.000Z,1.0,3.0,
401507650102987403,40150765011,401507650,11,1,North Dakota State,MVFC,7,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 25, 'minutes': 1}",35,65,3,7,0,False,Kickoff,Will Cardinal kickoff for 65 yds for a touchback,2022-12-10T01:09:18.000Z,3.0,3.0,
401507650102987401,40150765010,401507650,10,13,North Dakota State,MVFC,7,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 25, 'minutes': 1}",98,2,3,2,2,True,Passing Touchdown,Cam Miller pass complete to Joe Stoffel for 2 yds for a TD (Griffin Crosa KICK),2022-12-10T01:05:38.000Z,3.0,3.0,2.544830284062861
401507650102985901,40150765010,401507650,10,12,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 40, 'minutes': 1}",91,9,2,9,7,False,Rush,Cam Miller run for 7 yds to the Samf 2,2022-12-10T01:05:05.000Z,3.0,3.0,0.195205919149921
401507650102968401,40150765010,401507650,10,10,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 15, 'minutes': 3}",95,5,1,5,1,False,Rush,Cam Miller run for 1 yd to the Samf 4,2022-12-10T01:03:19.000Z,3.0,3.0,-0.4501093998890865
401507650102966401,40150765010,401507650,10,9,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 35, 'minutes': 3}",76,24,3,9,19,False,Pass Reception,Cam Miller pass complete to Zach Mathis for 19 yds to the Samf 5 for a 1ST down,2022-12-10T01:02:58.000Z,3.0,3.0,1.725922363145548
401507650102949301,40150765010,401507650,10,7,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 6, 'minutes': 5}",75,25,1,10,-9,False,Sack,Cam Miller sacked by Noah Martin for a loss of 9 yards to the Samf 34,2022-12-10T01:01:20.000Z,3.0,3.0,-1.8305064294194935
401507650102944401,40150765010,401507650,10,6,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 55, 'minutes': 5}",62,38,1,10,13,False,Rush,Braylon Henderson run for 13 yds to the Samf 25 for a 1ST down,2022-12-10T01:00:16.000Z,3.0,3.0,0.3945082863191305
401507650102936901,40150765010,401507650,10,5,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 30, 'minutes': 6}",60,40,3,1,2,False,Rush,Kobe Johnson run for 2 yds to the Samf 38 for a 1ST down,2022-12-10T00:59:37.000Z,3.0,3.0,0.702098803777426
401507650102935701,40150765010,401507650,10,4,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 42, 'minutes': 6}",56,44,2,5,4,False,Rush,TaMerik Williams run for 4 yds to the Samf 40,2022-12-10T00:56:56.000Z,3.0,3.0,-0.134731553471518
401507650102927701,40150765010,401507650,10,3,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 22, 'minutes': 7}",51,49,1,10,5,False,Rush,TaMerik Williams run for 5 yds to the Samf 44,2022-12-10T00:56:14.000Z,3.0,3.0,0.1003706527461523
401507650102924401,40150765010,401507650,10,2,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 55, 'minutes': 7}",34,66,2,7,17,False,Pass Reception,Cam Miller pass complete to Hunter Brozio for 17 yds to the Samf 49 for a 1ST down,2022-12-10T00:55:39.000Z,3.0,3.0,2.2126021290414464
401507650102975701,40150765010,401507650,10,11,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,2,"{'seconds': 42, 'minutes': 2}",96,4,2,4,-5,False,Penalty,"NO DAKOTA ST Penalty, False Start (Joe Stoffel) to the Samf 9",2022-12-10T01:04:08.000Z,3.0,3.0,
401507650101849902,4015076501,401507650,1,1,North Dakota State,MVFC,0,Samford,North Dakota State,Samford,Southern,0,1,"{'seconds': 0, 'minutes': 15}",35,65,1,10,0,False,Kickoff,Will Cardinal kickoff for 65 yds for a touchback,2022-12-10T00:02:06.000Z,3.0,3.0,
401404145102938301,4014041459,401404145,9,2,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 16, 'minutes': 6}",89,89,2,8,1,False,Rush,Daba Fofana run for 1 yd to the Navy 12,2022-12-10T21:19:02.000Z,1.0,3.0,-0.17871825470796487
401404145102934701,4014041459,401404145,9,1,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 52, 'minutes': 6}",91,91,1,10,2,False,Rush,Xavier Arline run for 2 yds to the Navy 11,2022-12-10T21:18:19.000Z,1.0,3.0,-0.21657353611096042
401404145102954301,4014041459,401404145,9,4,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 56, 'minutes': 4}",88,88,4,7,0,False,Punt,"Riley Riethman punt for 29 yds, downed at the Navy 41",2022-12-10T21:20:48.000Z,1.0,3.0,
401404145101948801,4014041453,401404145,3,2,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 11, 'minutes': 5}",47,47,1,10,0,False,Rush,Xavier Arline run for no gain to the Army 47,2022-12-10T20:35:55.000Z,3.0,3.0,-1.0507069190375147
401404145101997501,4014041453,401404145,3,9,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 24, 'minutes': 0}",38,38,4,11,0,False,Punt,"Riley Riethman punt for 34 yds, downed at the Army 4",2022-12-10T20:41:22.000Z,3.0,3.0,
401404145101947801,4014041453,401404145,3,1,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 21, 'minutes': 5}",57,57,1,10,10,False,Penalty,"Arline, Xavier pass incomplete to Puailoa-Rojas, Kai, PENALTY ARMY holding 10 yards to the ARMY47, NO PLAY, 1ST DOWN NAVY.",2022-12-10T20:35:20.000Z,3.0,3.0,
401404145101854901,4014041451,401404145,1,2,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 50, 'minutes': 14}",75,75,1,10,2,False,Rush,Xavier Arline run for 2 yds to the Navy 27,2022-12-10T20:12:59.000Z,3.0,3.0,-0.45260367932203766
401404145101928001,4014041451,401404145,1,14,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 19, 'minutes': 7}",38,38,4,10,0,False,Punt,Riley Riethman punt for 38 yds for a touchback,2022-12-10T20:26:49.000Z,3.0,3.0,
401404145103984901,40140414518,401404145,18,3,Navy,American Athletic,10,Army,Army,Navy,FBS Independents,7,3,"{'seconds': 50, 'minutes': 1}",56,56,3,2,1,False,Rush,Xavier Arline run for 1 yd to the Navy 45,2022-12-10T22:33:01.000Z,3.0,3.0,-0.7793377428742323
401404145103978801,40140414518,401404145,18,2,Navy,American Athletic,10,Army,Army,Navy,FBS Independents,7,3,"{'seconds': 11, 'minutes': 2}",61,61,2,7,5,False,Rush,Vincent Terrell Jr. run for 5 yds to the Navy 44,2022-12-10T22:31:38.000Z,3.0,3.0,0.0939510238596881
401404145103975401,40140414518,401404145,18,1,Navy,American Athletic,10,Army,Army,Navy,FBS Independents,7,3,"{'seconds': 45, 'minutes': 2}",64,64,1,10,3,False,Rush,Xavier Arline run for 3 yds to the Navy 39,2022-12-10T22:30:45.000Z,3.0,3.0,-0.4136553890915255
401404145103989301,40140414518,401404145,18,4,Navy,American Athletic,10,Army,Army,Navy,FBS Independents,7,3,"{'seconds': 6, 'minutes': 1}",55,55,4,1,0,False,Punt,"Riley Riethman punt for 49 yds, downed at the Army 6",2022-12-10T22:33:49.000Z,3.0,3.0,
401404145101904601,4014041451,401404145,1,10,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 53, 'minutes': 9}",38,38,1,10,-5,False,Penalty,"NAVY Penalty, False Start (-5 Yards) to the Army 43",2022-12-10T20:22:25.000Z,3.0,3.0,
401404145101924901,4014041451,401404145,1,13,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 50, 'minutes': 7}",40,40,3,12,2,False,Rush,Xavier Arline run for 2 yds to the Army 38,2022-12-10T20:26:21.000Z,3.0,3.0,-0.5648994636551716
401404145102904301,4014041457,401404145,7,3,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 56, 'minutes': 9}",58,58,3,2,-3,False,Rush,Daba Fofana run for a loss of 3 yards to the Navy 39,2022-12-10T21:08:15.000Z,2.0,3.0,-1.2229990711129934
401404145103959003,40140414517,401404145,17,1,Navy,American Athletic,10,Army,Army,Navy,FBS Independents,7,3,"{'seconds': 9, 'minutes': 4}",65,65,1,10,0,False,Kickoff,Evan Warren kickoff for 40 yds fair catch by Ay'Jaun Marshall at the Army 4,2022-12-10T22:23:30.000Z,3.0,3.0,
401404145103959001,40140414516,401404145,16,1,Navy,American Athletic,10,Army,Army,Navy,FBS Independents,7,3,"{'seconds': 9, 'minutes': 4}",77,77,1,10,77,True,Rushing Touchdown,Anton Hall Jr. run for 77 yds for a TD (Bijan Nichols KICK),2022-12-10T22:23:23.000Z,3.0,3.0,6.210357094189397
401404145102895901,4014041457,401404145,7,2,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 40, 'minutes': 10}",59,59,2,3,1,False,Rush,Anton Hall Jr. run for 1 yd to the Navy 42,2022-12-10T21:06:58.000Z,2.0,3.0,-1.0104328914257457
401404145102887101,4014041457,401404145,7,1,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 28, 'minutes': 11}",66,66,1,10,7,False,Rush,Xavier Arline run for 7 yds to the Navy 41,2022-12-10T21:06:15.000Z,2.0,3.0,0.7039091622223153
401404145102906201,4014041457,401404145,7,4,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 37, 'minutes': 9}",61,61,4,5,0,False,Punt,"Riley Riethman punt for 34 yds, fair catch by Cameron Jones at the Army 27",2022-12-10T21:11:26.000Z,2.0,3.0,
401404145101914801,4014041451,401404145,1,12,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 51, 'minutes': 8}",38,38,2,10,-2,False,Rush,Maquel Haywood run for a loss of 2 yards to the Army 40,2022-12-10T20:23:53.000Z,3.0,3.0,-1.4280197906246404
401404145101907401,4014041451,401404145,1,11,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 25, 'minutes': 9}",43,43,1,15,5,False,Rush,Maquel Haywood run for 5 yds to the Army 38,2022-12-10T20:23:23.000Z,3.0,3.0,0.0593418990712192
401404145101897901,4014041451,401404145,1,9,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 20, 'minutes': 10}",55,55,2,14,17,False,Rush,Xavier Arline run for 17 yds to the Army 38 for a 1ST down,2022-12-10T20:22:09.000Z,3.0,3.0,2.827409114129835
401404145101889401,4014041451,401404145,1,8,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 5, 'minutes': 11}",51,51,1,10,-4,False,Rush,Xavier Arline run for a loss of 4 yards to the Navy 45,2022-12-10T20:21:22.000Z,3.0,3.0,-1.9986345588220844
401404145103906901,40140414514,401404145,14,3,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,7,3,"{'seconds': 30, 'minutes': 9}",77,77,3,7,4,False,Rush,Xavier Arline run for 4 yds to the Navy 27,2022-12-10T22:08:45.000Z,3.0,3.0,-0.03380682679709057
401404145103897701,40140414514,401404145,14,2,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,7,3,"{'seconds': 22, 'minutes': 10}",76,76,2,6,-1,False,Rush,Xavier Arline run for a loss of 1 yard to the Navy 23,2022-12-10T22:07:56.000Z,3.0,3.0,-0.5840173463827094
401404145103894001,40140414514,401404145,14,1,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,7,3,"{'seconds': 59, 'minutes': 10}",80,80,1,10,4,False,Rush,Xavier Arline run for 4 yds to the Navy 24,2022-12-10T22:07:27.000Z,3.0,3.0,-0.0884321258012219
401404145103914301,40140414514,401404145,14,4,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,7,3,"{'seconds': 56, 'minutes': 8}",73,73,4,3,19,False,Punt,"Riley Riethman punt for 32 yds , Cameron Jones returns for 19 yds to the Navy 40",2022-12-10T22:09:50.000Z,3.0,3.0,
401404145102858401,4014041455,401404145,5,1,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 15, 'minutes': 14}",35,35,1,10,2,False,Rush,Vincent Terrell Jr. run for 2 yds to the Army 33,2022-12-10T20:51:30.000Z,3.0,3.0,-0.3683205836524783
401404145102876301,4014041455,401404145,5,5,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 36, 'minutes': 12}",26,26,4,1,44,True,Field Goal Good,Bijan Nichols 44 yd FG GOOD,2022-12-10T20:56:15.000Z,2.0,3.0,
401404145102876302,4014041456,401404145,6,1,Navy,American Athletic,3,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 36, 'minutes': 12}",65,65,4,1,0,False,Kickoff,Evan Warren kickoff for 40 yds fair catch by Ay'Jaun Marshall at the Army 3,2022-12-10T21:00:10.000Z,2.0,3.0,
401404145102869001,4014041455,401404145,5,3,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 9, 'minutes': 13}",32,32,3,7,6,False,Rush,Daba Fofana run for 6 yds to the Army 26,2022-12-10T20:52:36.000Z,3.0,3.0,0.2482103801428737
401404145102864901,4014041455,401404145,5,2,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 50, 'minutes': 13}",33,33,2,8,1,False,Rush,Daba Fofana run for 1 yd to the Army 32,2022-12-10T20:51:50.000Z,3.0,3.0,-0.6272466695412947
401404145106280205,40140414528,401404145,28,8,Navy,American Athletic,17,Army,Army,Navy,FBS Independents,17,6,"{'seconds': 0, 'minutes': 0}",3,3,3,3,2,False,Fumble Recovery (Opponent),"Anton Hall Jr. run for 2 yds to the Army 1 Anton Hall Jr. fumbled, forced by Austin Hill, recovered by Army Darius Richardson",2022-12-10T23:33:10.000Z,,,-4.375437600221009
401404145101866101,4014041451,401404145,1,4,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 38, 'minutes': 13}",66,66,3,1,2,False,Rush,Daba Fofana run for 2 yds to the Navy 36 for a 1ST down,2022-12-10T20:14:12.000Z,3.0,3.0,0.9535963738949382
401404145101874601,4014041451,401404145,1,5,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 53, 'minutes': 12}",64,64,1,10,2,False,Rush,Vincent Terrell Jr. run for 2 yds to the Navy 38,2022-12-10T20:14:58.000Z,3.0,3.0,-0.6439997383019928
401404145101876101,4014041451,401404145,1,6,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 38, 'minutes': 12}",62,62,2,8,7,False,Rush,Xavier Arline run for 7 yds to the Navy 45,2022-12-10T20:18:37.000Z,3.0,3.0,0.5897118200313614
401404145101885601,4014041451,401404145,1,7,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,1,"{'seconds': 43, 'minutes': 11}",55,55,3,1,4,False,Rush,Daba Fofana run for 4 yds to the Navy 49 for a 1ST down,2022-12-10T20:20:24.000Z,3.0,3.0,1.2781133221530234
401404145102875801,4014041455,401404145,5,4,Navy,American Athletic,0,Army,Army,Navy,FBS Independents,0,2,"{'seconds': 41, 'minutes': 12}",26,26,4,1,0,False,Timeout,"Timeout NAVY, clock 12:41",2022-12-10T20:53:01.000Z,2.0,3.0,
401404145106280202,40140414528,401404145,28,5,Navy,American Athletic,17,Army,Army,Navy,FBS Independents,17,6,"{'seconds': 0, 'minutes': 0}",4,4,1,4,2,False,Rush,Xavier Arline run for 2 yds to the Army 2,2022-12-10T23:33:10.000Z,,,-0.379746006608248
401404145106280203,40140414528,401404145,28,6,Navy,American Athletic,17,Army,Army,Navy,FBS Independents,17,6,"{'seconds': 0, 'minutes': 0}",2,2,2,2,-1,False,Rush,Xavier Arline run for a loss of 1 yard to the Army 3,2022-12-10T23:33:10.000Z,,,-0.556625874456768
